entity_id,club_id,club,match_id,date,source_url,shirt_number,match_name,passes_attempted,passes_completed,pass_completion_pct,switches,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,shots,goals,distribution_page,tackles_attempted,tackles_won,blocks,interceptions,direct_pressures,indirect_pressures,aerial_duels_won,physical_duels_won,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_pressing,regains,interruptions,defence_page,distance_m,zone1_m,zone2_m,zone3_m,zone4_m,zone5_m,high_speed_runs,sprints,top_speed_kmh,physical_page
fcbayernmunchen:42,fcbayernmunchen,FC Bayern München,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,42,Jamal MUSIALA,8.0,5.0,62.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,0.0,0.0,0.0,42,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,0.0,47,2529.7,956.5,1085.1,332.4,106.1,49.6,32.0,12.0,30.9,50
fcbayernmunchen:45,fcbayernmunchen,FC Bayern München,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,45,Aleksandar PAVLOVIC,40.0,37.0,92.0,0.0,0.0,0.0,12.0,10.0,83.0,1.0,0.0,1.0,0.0,0.0,42,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,5.0,2.0,1.0,0.0,47,5021.1,1577.8,2193.3,928.9,269.8,51.3,73.0,18.0,29.4,50
cabocajuniors:25,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,25,Agustin MARCHESIN,32.0,17.0,53.0,0.0,0.0,0.0,16.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,48,4049.4,3389.2,590.3,58.5,11.4,0.0,7.0,1.0,22.3,51
cabocajuniors:5,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,5,Rodrigo BATTAGLIA,30.0,27.0,90.0,0.0,0.0,0.0,6.0,4.0,67.0,1.0,0.0,1.0,0.0,0.0,44,5.0,2.0,1.0,0.0,6.0,29.0,3.0,0.0,3.0,3.0,9.0,27.0,12.0,3.0,5.0,48,9839.4,4066.3,4129.8,1189.8,411.9,41.6,111.0,28.0,28.3,51
cabocajuniors:8,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,8,Carlos PALACIOS,19.0,16.0,84.0,0.0,1.0,0.0,5.0,3.0,60.0,1.0,0.0,1.0,0.0,0.0,44,1.0,0.0,2.0,0.0,1.0,33.0,1.0,0.0,1.0,1.0,4.0,36.0,21.0,3.0,1.0,48,7771.6,2990.5,3067.4,1270.1,348.3,95.3,97.0,26.0,28.9,51
cabocajuniors:16,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,16,Miguel MERENTIEL,7.0,5.0,71.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,44,1.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,2.0,2.0,0.0,10.0,2.0,0.0,1.0,48,8314.2,3810.5,2911.4,808.4,466.6,317.3,72.0,38.0,32.8,51
cabocajuniors:17,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,17,Luis ADVINCULA,26.0,20.0,77.0,1.0,0.0,0.0,8.0,4.0,50.0,2.0,1.0,1.0,1.0,0.0,44,0.0,0.0,1.0,0.0,4.0,13.0,1.0,1.0,3.0,5.0,5.0,19.0,9.0,1.0,4.0,48,8741.6,4337.7,3113.0,805.1,300.8,185.0,77.0,26.0,32.0,51
cabocajuniors:20,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,20,Alan VELASCO,16.0,14.0,88.0,1.0,1.0,1.0,6.0,3.0,50.0,6.0,5.0,1.0,0.0,0.0,44,3.0,1.0,1.0,4.0,7.0,23.0,0.0,0.0,0.0,1.0,0.0,14.0,8.0,5.0,3.0,48,9057.4,3657.5,3574.8,1119.6,510.0,195.5,93.0,44.0,31.3,51
cabocajuniors:22,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,22,Kevin ZENON,6.0,4.0,67.0,0.0,3.0,1.0,2.0,1.0,50.0,1.0,0.0,1.0,2.0,0.0,44,4.0,1.0,3.0,0.0,5.0,19.0,0.0,0.0,0.0,1.0,4.0,8.0,4.0,2.0,4.0,48,6905.0,2812.4,2407.9,990.6,561.7,132.5,89.0,47.0,29.6,51
cabocajuniors:23,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,23,Lautaro BLANCO,32.0,20.0,62.0,1.0,2.0,1.0,18.0,9.0,50.0,5.0,3.0,2.0,0.0,0.0,44,6.0,4.0,2.0,0.0,8.0,24.0,0.0,0.0,0.0,6.0,3.0,49.0,26.0,4.0,5.0,48,10278.7,5098.5,3386.9,1137.3,500.0,155.9,97.0,46.0,33.2,51
cabocajuniors:30,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,30,Tomas BELMONTE,10.0,8.0,80.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,44,6.0,1.0,3.0,0.0,11.0,44.0,0.0,0.0,0.0,2.0,3.0,39.0,24.0,3.0,5.0,48,8784.9,2379.8,4352.5,1721.7,314.6,16.2,131.0,25.0,25.9,51
cabocajuniors:32,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,32,Ayrton COSTA,28.0,21.0,75.0,0.0,1.0,0.0,6.0,3.0,50.0,0.0,0.0,0.0,1.0,0.0,44,8.0,1.0,5.0,0.0,6.0,5.0,1.0,0.0,2.0,5.0,5.0,10.0,2.0,2.0,7.0,48,9141.6,4651.1,3444.6,650.3,271.1,124.6,55.0,27.0,33.2,51
cabocajuniors:40,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,40,Lautaro DI LOLLO,32.0,24.0,75.0,0.0,0.0,0.0,11.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,44,3.0,2.0,2.0,1.0,7.0,10.0,1.0,0.0,1.0,6.0,3.0,15.0,4.0,5.0,4.0,48,9315.3,4126.8,4027.5,887.7,215.1,58.2,86.0,19.0,31.0,51
cabocajuniors:3,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,3,Marcelo SARACCHI,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,1.0,48,1832.6,772.4,701.2,205.7,124.0,29.3,17.0,14.0,32.6,51
cabocajuniors:6,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,6,Marcos ROJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
cabocajuniors:7,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,7,Exequiel ZEBALLOS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0,0.0,7.0,6.0,0.0,1.0,48,2152.4,778.6,844.1,377.0,109.1,43.5,34.0,13.0,32.3,51
cabocajuniors:9,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,9,Milton GIMENEZ,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,0.0,48,3237.8,1161.5,1174.8,540.1,240.4,121.1,48.0,19.0,29.8,51
cabocajuniors:15,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,15,Williams ALARCON,3.0,2.0,67.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.0,2.0,48,3388.4,1102.0,1543.4,595.8,142.1,5.0,57.0,12.0,26.1,51
cabocajuniors:27,cabocajuniors,CA Boca Juniors,24,2025-06-20,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M24%20BAY%20V%20BOC%20POST%20MATCH%20REPORT.pdf,27,Malcom BRAIDA,6.0,2.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,1.0,1.0,6.0,17.0,0.0,0.0,0.0,1.0,3.0,9.0,6.0,2.0,0.0,48,4119.7,1599.1,1499.0,584.3,308.3,129.0,59.0,27.0,28.7,51
mamelodisundownsfc:30,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,30,Ronwen WILLIAMS,55.0,46.0,84.0,0.0,0.0,0.0,14.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,47,5330.0,4322.2,946.2,53.4,8.3,0.0,5.0,0.0,23.0,50
mamelodisundownsfc:4,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,4,Teboho MOKOENA,62.0,51.0,82.0,2.0,0.0,0.0,16.0,13.0,81.0,1.0,0.0,1.0,3.0,0.0,42,3.0,1.0,4.0,1.0,3.0,16.0,0.0,0.0,0.0,2.0,6.0,9.0,3.0,6.0,2.0,47,7266.9,2297.5,3441.5,1086.0,317.2,124.7,105.0,21.0,34.1,50
mamelodisundownsfc:10,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,10,LUCAS RIBEIRO,25.0,21.0,84.0,1.0,0.0,0.0,7.0,5.0,71.0,3.0,0.0,3.0,4.0,1.0,42,2.0,1.0,3.0,1.0,5.0,22.0,0.0,0.0,1.0,0.0,3.0,16.0,9.0,3.0,1.0,47,6609.8,3268.4,2095.7,777.6,261.3,206.8,66.0,23.0,32.7,50
mamelodisundownsfc:11,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,11,Marcelo ALLENDE,62.0,58.0,94.0,4.0,1.0,0.0,11.0,10.0,91.0,1.0,1.0,0.0,2.0,0.0,42,4.0,0.0,1.0,1.0,4.0,20.0,0.0,0.0,1.0,1.0,3.0,17.0,3.0,4.0,0.0,47,11710.0,3833.0,5307.0,1878.1,569.0,122.9,168.0,39.0,27.6,50
mamelodisundownsfc:13,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,13,Iqraam RAYNERS,10.0,10.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,42,1.0,1.0,0.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,1.0,40.0,30.0,2.0,0.0,47,7666.6,3386.0,2459.6,891.2,642.4,287.5,80.0,52.0,33.1,50
mamelodisundownsfc:17,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,17,Tashreeq MATTHEWS,22.0,20.0,91.0,0.0,1.0,0.0,4.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,42,4.0,0.0,5.0,1.0,5.0,24.0,1.0,0.0,1.0,0.0,3.0,23.0,15.0,1.0,3.0,47,7692.3,2879.2,2883.0,933.6,542.7,453.7,82.0,49.0,33.9,50
mamelodisundownsfc:18,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,18,Themba ZWANE,50.0,45.0,90.0,0.0,1.0,0.0,10.0,8.0,80.0,4.0,1.0,3.0,1.0,0.0,42,3.0,0.0,4.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0,4.0,12.0,7.0,1.0,3.0,47,9627.1,3287.9,4215.5,1714.7,338.9,70.1,150.0,24.0,28.8,50
mamelodisundownsfc:20,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,20,Grant KEKANA,59.0,58.0,98.0,1.0,0.0,0.0,8.0,7.0,88.0,1.0,0.0,1.0,0.0,0.0,42,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,10.0,2.0,2.0,1.0,47,9282.9,3787.1,4002.5,1089.2,298.9,105.3,94.0,28.0,30.8,50
mamelodisundownsfc:24,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,24,Keanu CUPIDO,88.0,79.0,90.0,1.0,0.0,0.0,16.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,4.0,3.0,2.0,4.0,1.0,0.0,1.0,2.0,8.0,5.0,1.0,9.0,1.0,47,9331.9,3738.0,4302.7,945.4,289.2,56.7,83.0,25.0,30.0,50
mamelodisundownsfc:25,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,25,Khuliso MUDAU,68.0,49.0,72.0,0.0,0.0,0.0,17.0,6.0,35.0,3.0,0.0,3.0,0.0,0.0,42,2.0,0.0,2.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,2.0,2.0,47,8856.1,3707.9,3301.3,1083.1,509.9,253.9,100.0,47.0,33.2,50
mamelodisundownsfc:29,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,29,Divine LUNGA,53.0,46.0,87.0,0.0,0.0,0.0,13.0,9.0,69.0,3.0,2.0,1.0,0.0,0.0,42,4.0,2.0,4.0,1.0,4.0,15.0,0.0,0.0,0.0,2.0,4.0,12.0,8.0,4.0,5.0,47,9003.2,3892.8,3241.7,1184.9,501.0,182.8,99.0,42.0,31.3,50
mamelodisundownsfc:8,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,8,Jayden ADAMS,28.0,24.0,86.0,0.0,0.0,0.0,10.0,6.0,60.0,1.0,0.0,1.0,0.0,0.0,42,2.0,1.0,1.0,0.0,2.0,11.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,47,2677.2,1033.4,1237.3,328.7,77.8,0.0,28.0,7.0,25.1,50
mamelodisundownsfc:9,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,9,ARTHUR SALES,9.0,5.0,56.0,0.0,0.0,0.0,3.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,42,3.0,1.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,1.0,1.0,47,2985.5,1021.5,1311.1,404.6,210.1,38.2,35.0,14.0,27.7,50
mamelodisundownsfc:16,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,16,Kutlwano LETLHAKU,6.0,6.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,42,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,47,1267.2,412.8,521.5,217.7,88.2,27.2,18.0,8.0,27.9,50
mamelodisundownsfc:27,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,27,Thapelo MORENA,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,47,2885.8,1155.9,1065.4,381.2,189.3,94.0,31.0,15.0,31.8,50
mamelodisundownsfc:35,mamelodisundownsfc,Mamelodi Sundowns FC,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,35,Lebo MOTHIBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,47,2392.7,845.5,927.2,416.8,149.7,53.4,36.0,13.0,34.2,50
borussiadortmund:1,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,1,Gregor KOBEL,29.0,19.0,66.0,0.0,0.0,0.0,7.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,48,5916.8,4517.6,1213.1,137.3,45.2,3.6,13.0,5.0,25.7,51
borussiadortmund:2,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,2,YAN COUTO,38.0,32.0,84.0,0.0,1.0,0.0,11.0,9.0,82.0,3.0,1.0,2.0,0.0,0.0,44,1.0,0.0,2.0,2.0,4.0,27.0,1.0,0.0,2.0,4.0,3.0,33.0,21.0,4.0,4.0,48,10050.7,3574.7,4473.2,1066.9,737.3,198.6,94.0,52.0,33.2,51
borussiadortmund:3,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,3,Waldemar ANTON,53.0,44.0,83.0,0.0,0.0,0.0,19.0,15.0,79.0,3.0,0.0,3.0,0.0,0.0,44,2.0,0.0,9.0,2.0,4.0,2.0,0.0,0.0,0.0,6.0,12.0,6.0,2.0,8.0,6.0,48,10183.4,3836.1,4385.1,1356.2,420.9,185.1,117.0,38.0,31.4,51
borussiadortmund:5,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,5,Ramy BENSEBAINI,41.0,33.0,80.0,0.0,0.0,0.0,19.0,14.0,74.0,0.0,0.0,0.0,1.0,0.0,44,4.0,1.0,6.0,2.0,10.0,3.0,1.0,0.0,1.0,7.0,4.0,25.0,7.0,10.0,4.0,48,9166.6,3831.6,3692.1,986.7,500.0,156.1,99.0,40.0,30.9,51
borussiadortmund:8,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,8,Felix NMECHA,15.0,13.0,87.0,1.0,0.0,0.0,2.0,1.0,50.0,1.0,0.0,1.0,1.0,1.0,44,2.0,0.0,2.0,1.0,6.0,19.0,0.0,0.0,0.0,1.0,4.0,23.0,6.0,2.0,3.0,48,7325.0,2402.5,3447.4,964.1,321.6,189.5,89.0,25.0,34.2,51
borussiadortmund:9,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,9,Serhou GUIRASSY,18.0,12.0,67.0,0.0,1.0,0.0,3.0,2.0,67.0,1.0,1.0,0.0,4.0,1.0,44,0.0,0.0,0.0,1.0,1.0,32.0,2.0,0.0,3.0,0.0,2.0,24.0,19.0,1.0,0.0,48,9089.7,3786.1,3674.4,1042.5,412.9,173.8,96.0,41.0,30.1,51
borussiadortmund:10,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,10,Julian BRANDT,23.0,18.0,78.0,2.0,2.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,2.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0,1.0,0.0,48,7883.1,2522.4,3560.1,1220.4,489.7,90.4,105.0,43.0,28.1,51
borussiadortmund:13,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,13,Pascal GROSS,48.0,42.0,88.0,2.0,6.0,0.0,15.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,44,3.0,2.0,3.0,2.0,4.0,24.0,0.0,0.0,0.0,0.0,4.0,34.0,14.0,6.0,1.0,48,11586.3,3696.7,5203.6,1918.6,699.1,68.3,175.0,39.0,28.8,51
borussiadortmund:24,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,24,Daniel SVENSSON,40.0,35.0,88.0,0.0,4.0,2.0,11.0,8.0,73.0,0.0,0.0,0.0,1.0,0.0,44,0.0,0.0,0.0,1.0,3.0,29.0,0.0,0.0,0.0,1.0,4.0,28.0,17.0,1.0,1.0,48,11376.6,3602.4,4735.6,1680.6,922.7,435.3,150.0,70.0,31.2,51
borussiadortmund:25,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,25,Niklas SUELE,40.0,32.0,80.0,1.0,0.0,0.0,12.0,9.0,75.0,1.0,0.0,1.0,0.0,0.0,44,3.0,0.0,2.0,2.0,5.0,9.0,0.0,0.0,0.0,2.0,2.0,8.0,5.0,3.0,4.0,48,8245.0,3640.3,3439.3,689.2,285.5,190.7,66.0,26.0,31.9,51
borussiadortmund:77,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,77,Jobe BELLINGHAM,21.0,18.0,86.0,0.0,0.0,0.0,5.0,4.0,80.0,2.0,0.0,2.0,1.0,1.0,44,2.0,1.0,3.0,0.0,2.0,48.0,1.0,0.0,1.0,0.0,5.0,27.0,17.0,2.0,3.0,48,8991.8,3484.2,3463.2,1366.2,513.3,164.9,120.0,46.0,30.1,51
borussiadortmund:14,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,14,Maximilian BEIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,48,1543.8,472.6,692.3,256.6,81.6,40.7,22.0,4.0,30.4,51
borussiadortmund:17,borussiadortmund,Borussia Dortmund,25,2025-06-21,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M25%20MSU%20V%20BVB%20POST%20MATCH%20REPORT.pdf,17,Carney CHUKWUEMEKA,11.0,10.0,91.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,44,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,48,3577.2,1459.8,1457.4,410.8,177.2,72.0,38.0,15.0,28.7,51
